HOST,DATE_TIME,TIMEZONE,HTTP_METHOD,TARGET,REPLY_CODE,REPLY_SIZE,REFERRER,USER_AGENT
177.142.212.156,25/12/2015 03:11:18,100,GET,/images/stories/raith/steiermark_herz.png,200,39683,http://almhuette-raith.at/,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/36.0.1985.143 Safari/537.36"
177.142.212.156,25/12/2015 03:11:18,100,GET,/modules/mod_bowslideshow/tmpl/images/image_shadow.png,200,5017,http://almhuette-raith.at/,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/36.0.1985.143 Safari/537.36"
177.142.212.156,25/12/2015 03:11:18,100,GET,/templates/jp_hotel/images/content_heading.gif,200,69,http://almhuette-raith.at/,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/36.0.1985.143 Safari/537.36"
177.142.212.156,25/12/2015 03:11:18,100,GET,/templates/jp_hotel/images/module_heading.gif,200,83,http://almhuette-raith.at/,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/36.0.1985.143 Safari/537.36"
177.142.212.156,25/12/2015 03:11:18,100,GET,/images/bg_raith.jpg,200,329961,http://almhuette-raith.at/,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/36.0.1985.143 Safari/537.36"
177.142.212.156,25/12/2015 03:11:20,100,GET,/images/stories/slideshow/almhuette_raith_05.jpg,200,77796,http://almhuette-raith.at/,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/36.0.1985.143 Safari/537.36"
177.142.212.156,25/12/2015 03:11:20,100,GET,/images/stories/slideshow/almhuette_raith_06.jpg,200,68977,http://almhuette-raith.at/,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/36.0.1985.143 Safari/537.36"
177.142.212.156,25/12/2015 03:11:20,100,GET,/images/stories/slideshow/almhuette_raith_01.jpg,200,88161,http://almhuette-raith.at/,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/36.0.1985.143 Safari/537.36"
177.142.212.156,25/12/2015 03:11:21,100,GET,/images/stories/slideshow/almhuette_raith_02.jpg,200,62918,http://almhuette-raith.at/,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/36.0.1985.143 Safari/537.36"
177.142.212.156,25/12/2015 03:11:21,100,GET,/images/stories/slideshow/almhuette_raith_04.jpg,200,80637,http://almhuette-raith.at/,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/36.0.1985.143 Safari/537.36"
177.142.212.156,25/12/2015 03:11:21,100,GET,/images/stories/slideshow/almhuette_raith_03.jpg,200,87782,http://almhuette-raith.at/,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/36.0.1985.143 Safari/537.36"
177.142.212.156,25/12/2015 03:11:22,100,GET,/images/stories/slideshow/almhuette_raith_07.jpg,200,94861,http://almhuette-raith.at/,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/36.0.1985.143 Safari/537.36"
37.1.206.196,25/12/2015 03:16:12,100,GET,/administrator/index.php,200,4263,http://almhuette-raith.at/administrator/index.php,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/31.0.1650.57 Safari/537.36"
37.1.206.196,25/12/2015 03:16:12,100,POST,/administrator/index.php,200,4494,http://almhuette-raith.at/administrator/index.php,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/31.0.1650.57 Safari/537.36"
37.1.206.196,25/12/2015 03:16:12,100,GET,/administrator/index.php,200,4263,http://almhuette-raith.at/administrator/index.php,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/31.0.1650.57 Safari/537.36"
157.55.39.96,25/12/2015 03:29:12,100,GET,/robots.txt,200,304,-,Mozilla/5.0 (compatible; bingbot/2.0; +http://www.bing.com/bingbot.htm)
157.55.39.96,25/12/2015 03:29:14,100,GET,/index.php?option=com_content&view=article&id=46&Itemid=54,200,8938,-,Mozilla/5.0 (compatible; bingbot/2.0; +http://www.bing.com/bingbot.htm)
62.93.172.224,25/12/2015 03:34:34,100,GET,/administrator/index.php/,200,4263,-,"Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.1 (KHTML, like Gecko) Chrome/23.0.1271.17 Safari/537.11"
62.93.172.206,25/12/2015 03:34:38,100,POST,/administrator/index.php,200,4494,-,"Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.1 (KHTML, like Gecko) Chrome/23.0.1271.17 Safari/537.11"
157.55.39.169,25/12/2015 03:36:03,100,GET,/robots.txt,200,304,-,Mozilla/5.0 (compatible; bingbot/2.0; +http://www.bing.com/bingbot.htm)
157.55.39.169,25/12/2015 03:36:04,100,GET,/apache-log/error.log.89.gz,404,232,-,Mozilla/5.0 (compatible; bingbot/2.0; +http://www.bing.com/bingbot.htm)
177.7.237.157,25/12/2015 04:22:10,100,GET,/,200,10439,http://top1-seo-service.com/try.php?u=http://almhuette-raith.at,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/36.0.1985.143 Safari/537.36"
62.93.172.243,25/12/2015 04:26:21,100,GET,/administrator/index.php/,200,4263,-,"Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.1 (KHTML, like Gecko) Chrome/23.0.1271.17 Safari/537.11"
62.93.172.251,25/12/2015 04:26:22,100,POST,/administrator/index.php,200,4494,-,"Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.1 (KHTML, like Gecko) Chrome/23.0.1271.17 Safari/537.11"
66.249.66.22,25/12/2015 04:30:55,100,GET,/robots.txt,200,304,-,Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)
66.249.66.19,25/12/2015 04:30:55,100,GET,/,200,10479,-,Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)
37.1.206.196,25/12/2015 05:11:44,100,GET,/administrator/index.php,200,4263,http://almhuette-raith.at/administrator/index.php,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/31.0.1650.57 Safari/537.36"
37.1.206.196,25/12/2015 05:11:44,100,POST,/administrator/index.php,200,4494,http://almhuette-raith.at/administrator/index.php,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/31.0.1650.57 Safari/537.36"
37.1.206.196,25/12/2015 05:11:44,100,GET,/administrator/index.php,200,4263,http://almhuette-raith.at/administrator/index.php,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/31.0.1650.57 Safari/537.36"
207.46.13.181,25/12/2015 05:20:11,100,GET,/robots.txt,200,304,-,Mozilla/5.0 (compatible; bingbot/2.0; +http://www.bing.com/bingbot.htm)
207.46.13.181,25/12/2015 05:20:16,100,GET,/,200,10479,-,Mozilla/5.0 (compatible; bingbot/2.0; +http://www.bing.com/bingbot.htm)
81.32.21.29,25/12/2015 05:22:44,100,GET,/administrator/index.php/,200,4263,-,"Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.1 (KHTML, like Gecko) Chrome/23.0.1271.17 Safari/537.11"
62.93.172.249,25/12/2015 05:22:48,100,POST,/administrator/index.php,200,4494,-,"Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.1 (KHTML, like Gecko) Chrome/23.0.1271.17 Safari/537.11"
157.55.39.76,25/12/2015 05:32:55,100,GET,/robots.txt,200,304,-,Mozilla/5.0 (compatible; bingbot/2.0; +http://www.bing.com/bingbot.htm)
157.55.39.76,25/12/2015 05:33:03,100,GET,/index.php?option=com_content&view=article&id=49&Itemid=55,200,7936,-,Mozilla/5.0 (compatible; bingbot/2.0; +http://www.bing.com/bingbot.htm)
157.55.39.76,25/12/2015 05:33:03,100,GET,/index.php?option=com_content&view=frontpage,200,9644,-,Mozilla/5.0 (compatible; bingbot/2.0; +http://www.bing.com/bingbot.htm)
157.55.39.76,25/12/2015 05:33:03,100,GET,/index.php?option=com_phocagallery&view=category&id=1&Itemid=53&limitstart=20,200,15436,-,Mozilla/5.0 (compatible; bingbot/2.0; +http://www.bing.com/bingbot.htm)
157.55.39.76,25/12/2015 05:33:04,100,GET,/apache-log/?M=A,200,1088,-,Mozilla/5.0 (compatible; bingbot/2.0; +http://www.bing.com/bingbot.htm)
157.55.39.76,25/12/2015 05:33:04,100,GET,/index.php?option=com_content&view=article&id=47:almhuette-raith&catid=34:raith,200,8408,-,Mozilla/5.0 (compatible; bingbot/2.0; +http://www.bing.com/bingbot.htm)
157.55.39.76,25/12/2015 05:33:05,100,GET,/index.php?option=com_phocagallery&view=category&id=2:winterfotos&Itemid=53,200,30662,-,Mozilla/5.0 (compatible; bingbot/2.0; +http://www.bing.com/bingbot.htm)
46.119.125.179,25/12/2015 05:45:41,100,GET,/administrator/index.php,200,4263,-,Mozilla/5.0 (Windows NT 5.1; rv:29.0) Gecko/20100101 Firefox/29.0
46.119.125.179,25/12/2015 05:45:41,100,POST,/administrator/index.php,200,4494,-,Mozilla/5.0 (Windows NT 5.1; rv:29.0) Gecko/20100101 Firefox/29.0
46.119.125.179,25/12/2015 05:45:41,100,GET,/administrator/index.php,200,4263,-,Mozilla/5.0 (Windows NT 5.1; rv:29.0) Gecko/20100101 Firefox/29.0
88.21.55.54,25/12/2015 06:18:09,100,GET,/administrator/index.php/,200,4263,-,"Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.1 (KHTML, like Gecko) Chrome/23.0.1271.17 Safari/537.11"
62.93.172.253,25/12/2015 06:18:13,100,POST,/administrator/index.php,200,4494,-,"Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.1 (KHTML, like Gecko) Chrome/23.0.1271.17 Safari/537.11"
157.55.39.78,25/12/2015 06:33:42,100,GET,/robots.txt,200,304,-,Mozilla/5.0 (compatible; bingbot/2.0; +http://www.bing.com/bingbot.htm)
157.55.39.78,25/12/2015 06:33:49,100,GET,/,200,10479,-,Mozilla/5.0 (compatible; bingbot/2.0; +http://www.bing.com/bingbot.htm)
213.251.182.117,25/12/2015 06:50:10,100,GET,"/index.php?option=com_contenthistory&view=history&list[ordering]=&item_id=75&type_id=1&list[select]=(ExtractValue(1,(select%20concat_ws(0x3a,user(),version(),database()))))",404,1397,-,"Mozilla/5.0 (Windows NT 5.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/46.0.2490.86 Safari/537.36"
37.1.206.196,25/12/2015 07:04:48,100,GET,/administrator/index.php,200,4263,http://almhuette-raith.at/administrator/index.php,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/31.0.1650.57 Safari/537.36"
37.1.206.196,25/12/2015 07:04:48,100,POST,/administrator/index.php,200,4494,http://almhuette-raith.at/administrator/index.php,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/31.0.1650.57 Safari/537.36"
37.1.206.196,25/12/2015 07:04:48,100,GET,/administrator/index.php,200,4263,http://almhuette-raith.at/administrator/index.php,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/31.0.1650.57 Safari/537.36"
79.153.43.211,25/12/2015 07:05:20,100,GET,/administrator/index.php/,200,4263,-,"Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.1 (KHTML, like Gecko) Chrome/23.0.1271.17 Safari/537.11"
81.32.21.84,25/12/2015 07:05:23,100,POST,/administrator/index.php,200,4494,-,"Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.1 (KHTML, like Gecko) Chrome/23.0.1271.17 Safari/537.11"
46.119.125.179,25/12/2015 07:09:35,100,GET,/administrator/index.php,200,4263,-,Mozilla/5.0 (Windows NT 5.1; rv:29.0) Gecko/20100101 Firefox/29.0
46.119.125.179,25/12/2015 07:09:35,100,POST,/administrator/index.php,200,4494,-,Mozilla/5.0 (Windows NT 5.1; rv:29.0) Gecko/20100101 Firefox/29.0
46.119.125.179,25/12/2015 07:09:35,100,GET,/administrator/index.php,200,4263,-,Mozilla/5.0 (Windows NT 5.1; rv:29.0) Gecko/20100101 Firefox/29.0
46.119.125.179,25/12/2015 07:09:36,100,GET,/administrator/index.php,200,4263,-,Mozilla/5.0 (Windows NT 5.1; rv:29.0) Gecko/20100101 Firefox/29.0
46.119.125.179,25/12/2015 07:09:36,100,POST,/administrator/index.php,200,4494,-,Mozilla/5.0 (Windows NT 5.1; rv:29.0) Gecko/20100101 Firefox/29.0
46.119.125.179,25/12/2015 07:09:36,100,GET,/administrator/index.php,200,4263,-,Mozilla/5.0 (Windows NT 5.1; rv:29.0) Gecko/20100101 Firefox/29.0
157.55.39.168,25/12/2015 07:31:01,100,GET,/robots.txt,200,304,-,Mozilla/5.0 (compatible; bingbot/2.0; +http://www.bing.com/bingbot.htm)
157.55.39.168,25/12/2015 07:31:03,100,GET,/index.php?option=com_content&view=article&id=50&Itemid=56,200,7991,-,Mozilla/5.0 (compatible; bingbot/2.0; +http://www.bing.com/bingbot.htm)
157.55.39.168,25/12/2015 07:31:04,100,GET,/index.php?option=com_phocagallery&view=category&id=3:almhuette-raith&Itemid=53,200,10862,-,Mozilla/5.0 (compatible; bingbot/2.0; +http://www.bing.com/bingbot.htm)
157.55.39.168,25/12/2015 07:31:04,100,GET,/index.php?option=com_phocagallery&view=category&id=4:ferienwohnung2&Itemid=53,200,16730,-,Mozilla/5.0 (compatible; bingbot/2.0; +http://www.bing.com/bingbot.htm)
157.55.39.168,25/12/2015 07:31:05,100,GET,/index.php?option=com_phocagallery&view=category&id=1&Itemid=53,200,32583,-,Mozilla/5.0 (compatible; bingbot/2.0; +http://www.bing.com/bingbot.htm)
157.55.39.168,25/12/2015 07:31:05,100,GET,/apache-log/?N=A,200,1088,-,Mozilla/5.0 (compatible; bingbot/2.0; +http://www.bing.com/bingbot.htm)
180.76.15.28,25/12/2015 07:31:56,100,GET,/,200,10479,-,Mozilla/5.0 (compatible; Baiduspider/2.0; +http://www.baidu.com/search/spider.html)
180.76.15.18,25/12/2015 07:32:43,100,GET,/,200,10479,-,Mozilla/5.0 (compatible; Baiduspider/2.0; +http://www.baidu.com/search/spider.html)
79.146.217.6,25/12/2015 07:55:52,100,GET,/administrator/index.php/,200,4263,-,"Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.1 (KHTML, like Gecko) Chrome/23.0.1271.17 Safari/537.11"
62.93.172.190,25/12/2015 07:55:53,100,POST,/administrator/index.php,200,4494,-,"Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.1 (KHTML, like Gecko) Chrome/23.0.1271.17 Safari/537.11"
81.163.131.57,25/12/2015 08:38:16,100,GET,/,200,10479,-,"Mozilla/5.0 (Windows NT 5.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/43.0.2357.81 Safari/537.36"
81.163.131.57,25/12/2015 08:38:16,100,GET,/,200,10479,-,"Mozilla/5.0 (Windows NT 5.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/43.0.2357.81 Safari/537.36"
37.1.206.196,25/12/2015 08:52:07,100,GET,/administrator/index.php,200,4263,http://almhuette-raith.at/administrator/index.php,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/31.0.1650.57 Safari/537.36"
37.1.206.196,25/12/2015 08:52:07,100,POST,/administrator/index.php,200,4494,http://almhuette-raith.at/administrator/index.php,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/31.0.1650.57 Safari/537.36"
37.1.206.196,25/12/2015 08:52:07,100,GET,/administrator/index.php,200,4263,http://almhuette-raith.at/administrator/index.php,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/31.0.1650.57 Safari/537.36"
83.59.218.254,25/12/2015 08:53:39,100,GET,/administrator/index.php/,200,4263,-,"Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.1 (KHTML, like Gecko) Chrome/23.0.1271.17 Safari/537.11"
83.59.218.254,25/12/2015 08:53:39,100,POST,/administrator/index.php,200,4494,-,"Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.1 (KHTML, like Gecko) Chrome/23.0.1271.17 Safari/537.11"
188.165.15.207,25/12/2015 09:10:02,100,GET,/index.php?option=com_phocagallery&view=category&id=2%3Awinterfotos&Itemid=53&limitstart=20,200,17156,-,Mozilla/5.0 (compatible; AhrefsBot/5.0; +http://ahrefs.com/robot/)
66.249.66.5,25/12/2015 09:41:14,100,GET,/,200,10439,-,Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)
62.93.172.161,25/12/2015 09:50:44,100,GET,/administrator/index.php/,200,4263,-,"Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.1 (KHTML, like Gecko) Chrome/23.0.1271.17 Safari/537.11"
37.1.206.196,25/12/2015 10:38:33,100,GET,/administrator/index.php,200,4263,http://almhuette-raith.at/administrator/index.php,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/31.0.1650.57 Safari/537.36"
37.1.206.196,25/12/2015 10:38:33,100,POST,/administrator/index.php,200,4494,http://almhuette-raith.at/administrator/index.php,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/31.0.1650.57 Safari/537.36"
37.1.206.196,25/12/2015 10:38:33,100,GET,/administrator/index.php,200,4263,http://almhuette-raith.at/administrator/index.php,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/31.0.1650.57 Safari/537.36"
180.76.15.25,25/12/2015 10:55:53,100,GET,/robots.txt,200,304,-,Mozilla/5.0 (Windows NT 5.1; rv:6.0.2) Gecko/20100101 Firefox/6.0.2
46.119.125.179,25/12/2015 11:33:46,100,GET,/administrator/index.php,200,4263,-,Mozilla/5.0 (Windows NT 5.1; rv:29.0) Gecko/20100101 Firefox/29.0
46.119.125.179,25/12/2015 11:33:48,100,POST,/administrator/index.php,200,4494,-,Mozilla/5.0 (Windows NT 5.1; rv:29.0) Gecko/20100101 Firefox/29.0
46.119.125.179,25/12/2015 11:33:48,100,GET,/administrator/index.php,200,4263,-,Mozilla/5.0 (Windows NT 5.1; rv:29.0) Gecko/20100101 Firefox/29.0
37.1.206.196,25/12/2015 12:30:56,100,GET,/administrator/index.php,200,4263,http://almhuette-raith.at/administrator/index.php,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/31.0.1650.57 Safari/537.36"
37.1.206.196,25/12/2015 12:30:57,100,POST,/administrator/index.php,200,4494,http://almhuette-raith.at/administrator/index.php,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/31.0.1650.57 Safari/537.36"
37.1.206.196,25/12/2015 12:30:57,100,GET,/administrator/index.php,200,4263,http://almhuette-raith.at/administrator/index.php,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/31.0.1650.57 Safari/537.36"
46.119.125.179,25/12/2015 12:58:08,100,GET,/administrator/index.php,200,4263,-,Mozilla/5.0 (Windows NT 5.1; rv:29.0) Gecko/20100101 Firefox/29.0
46.119.125.179,25/12/2015 12:58:08,100,POST,/administrator/index.php,200,4494,-,Mozilla/5.0 (Windows NT 5.1; rv:29.0) Gecko/20100101 Firefox/29.0
46.119.125.179,25/12/2015 12:58:08,100,GET,/administrator/index.php,200,4263,-,Mozilla/5.0 (Windows NT 5.1; rv:29.0) Gecko/20100101 Firefox/29.0
37.1.206.196,25/12/2015 14:25:36,100,GET,/administrator/index.php,200,4263,http://almhuette-raith.at/administrator/index.php,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/31.0.1650.57 Safari/537.36"
37.1.206.196,25/12/2015 14:25:36,100,POST,/administrator/index.php,200,4494,http://almhuette-raith.at/administrator/index.php,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/31.0.1650.57 Safari/537.36"
37.1.206.196,25/12/2015 14:25:36,100,GET,/administrator/index.php,200,4263,http://almhuette-raith.at/administrator/index.php,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/31.0.1650.57 Safari/537.36"
95.141.43.237,25/12/2015 14:47:20,100,GET,/images/stories/movie.php,404,218,www.almhuette-raith.at/images/stories/movie.php,Mozilla/4.0 (compatible; MSIE 6.0; Windows 98; Win 9x 4.90)
46.119.125.179,25/12/2015 14:59:40,100,GET,/administrator/index.php,200,4263,-,Mozilla/5.0 (Windows NT 5.1; rv:29.0) Gecko/20100101 Firefox/29.0
46.119.125.179,25/12/2015 14:59:40,100,POST,/administrator/index.php,200,4494,-,Mozilla/5.0 (Windows NT 5.1; rv:29.0) Gecko/20100101 Firefox/29.0
46.119.125.179,25/12/2015 14:59:41,100,GET,/administrator/index.php,200,4263,-,Mozilla/5.0 (Windows NT 5.1; rv:29.0) Gecko/20100101 Firefox/29.0
66.249.66.16,25/12/2015 15:11:49,100,GET,/,200,10479,-,Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)
188.165.15.207,25/12/2015 15:37:07,100,GET,/index.php?option=com_phocagallery&view=category&id=3:almhuette-raith&Itemid=53,200,10818,-,Mozilla/5.0 (compatible; AhrefsBot/5.0; +http://ahrefs.com/robot/)
37.1.206.196,25/12/2015 16:18:06,100,GET,/administrator/index.php,200,4263,http://almhuette-raith.at/administrator/index.php,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/31.0.1650.57 Safari/537.36"
37.1.206.196,25/12/2015 16:18:06,100,POST,/administrator/index.php,200,4494,http://almhuette-raith.at/administrator/index.php,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/31.0.1650.57 Safari/537.36"
37.1.206.196,25/12/2015 16:18:07,100,GET,/administrator/index.php,200,4263,http://almhuette-raith.at/administrator/index.php,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/31.0.1650.57 Safari/537.36"
46.119.125.179,25/12/2015 16:24:39,100,GET,/administrator/index.php,200,4263,-,Mozilla/5.0 (Windows NT 5.1; rv:29.0) Gecko/20100101 Firefox/29.0
46.119.125.179,25/12/2015 16:24:39,100,POST,/administrator/index.php,200,4494,-,Mozilla/5.0 (Windows NT 5.1; rv:29.0) Gecko/20100101 Firefox/29.0
46.119.125.179,25/12/2015 16:24:39,100,GET,/administrator/index.php,200,4263,-,Mozilla/5.0 (Windows NT 5.1; rv:29.0) Gecko/20100101 Firefox/29.0
157.55.39.76,25/12/2015 16:31:32,100,GET,/robots.txt,200,304,-,Mozilla/5.0 (compatible; bingbot/2.0; +http://www.bing.com/bingbot.htm)
180.76.15.152,25/12/2015 16:34:52,100,GET,/,200,10479,-,Mozilla/5.0 (compatible; Baiduspider/2.0; +http://www.baidu.com/search/spider.html)
180.76.15.161,25/12/2015 16:35:46,100,GET,/,200,10479,-,Mozilla/5.0 (compatible; Baiduspider/2.0; +http://www.baidu.com/search/spider.html)
157.55.39.76,25/12/2015 16:35:48,100,GET,/index.php?option=com_content&view=frontpage,200,9644,-,"Mozilla/5.0 (iPhone; CPU iPhone OS 7_0 like Mac OS X) AppleWebKit/537.51.1 (KHTML, like Gecko) Version/7.0 Mobile/11A465 Safari/9537.53 (compatible; bingbot/2.0;  http://www.bing.com/bingbot.htm)"
157.55.39.76,25/12/2015 16:36:58,100,GET,/robots.txt,200,304,-,Mozilla/5.0 (compatible; bingbot/2.0; +http://www.bing.com/bingbot.htm)
157.55.39.76,25/12/2015 16:36:59,100,GET,/robots.txt,200,304,-,Mozilla/5.0 (compatible; bingbot/2.0; +http://www.bing.com/bingbot.htm)
157.55.39.76,25/12/2015 16:36:59,100,GET,/robots.txt,200,304,-,Mozilla/5.0 (compatible; bingbot/2.0; +http://www.bing.com/bingbot.htm)
157.55.39.76,25/12/2015 16:36:59,100,GET,/robots.txt,200,304,-,Mozilla/5.0 (compatible; bingbot/2.0; +http://www.bing.com/bingbot.htm)
157.55.39.205,25/12/2015 16:44:10,100,GET,/robots.txt,200,304,-,Mozilla/5.0 (compatible; bingbot/2.0; +http://www.bing.com/bingbot.htm)
157.55.39.78,25/12/2015 16:48:50,100,GET,/robots.txt,200,304,-,Mozilla/5.0 (compatible; bingbot/2.0; +http://www.bing.com/bingbot.htm)
46.119.125.179,25/12/2015 17:49:16,100,GET,/administrator/index.php,200,4263,-,Mozilla/5.0 (Windows NT 5.1; rv:29.0) Gecko/20100101 Firefox/29.0
46.119.125.179,25/12/2015 17:49:16,100,POST,/administrator/index.php,200,4494,-,Mozilla/5.0 (Windows NT 5.1; rv:29.0) Gecko/20100101 Firefox/29.0
46.119.125.179,25/12/2015 17:49:17,100,GET,/administrator/index.php,200,4263,-,Mozilla/5.0 (Windows NT 5.1; rv:29.0) Gecko/20100101 Firefox/29.0
66.249.66.5,25/12/2015 17:49:33,100,GET,/,200,10439,-,Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)
151.236.23.54,25/12/2015 18:01:05,100,GET,/administrator/,200,4267,-,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_7_2) AppleWebKit/535.1 (KHTML, like Gecko) Chrome/14.0.835.186 Safari/535.1"
151.236.23.54,25/12/2015 18:01:05,100,POST,/administrator/index.php,200,4498,http://www.almhuette-raith.at/administrator/,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_7_2) AppleWebKit/535.1 (KHTML, like Gecko) Chrome/14.0.835.186 Safari/535.1"
37.1.206.196,25/12/2015 18:15:21,100,GET,/administrator/index.php,200,4263,http://almhuette-raith.at/administrator/index.php,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/31.0.1650.57 Safari/537.36"
37.1.206.196,25/12/2015 18:15:21,100,POST,/administrator/index.php,200,4494,http://almhuette-raith.at/administrator/index.php,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/31.0.1650.57 Safari/537.36"
37.1.206.196,25/12/2015 18:15:21,100,GET,/administrator/index.php,200,4263,http://almhuette-raith.at/administrator/index.php,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/31.0.1650.57 Safari/537.36"
157.55.39.78,25/12/2015 18:31:28,100,GET,/robots.txt,200,304,-,Mozilla/5.0 (compatible; bingbot/2.0; +http://www.bing.com/bingbot.htm)
157.55.39.78,25/12/2015 18:31:42,100,GET,/,200,10479,-,Mozilla/5.0 (compatible; bingbot/2.0; +http://www.bing.com/bingbot.htm)
